time,tavg,tmin,tmax,prcp,wdir,wspd,pres
2019-12-17,21.3,18.4,27.6,0.0,101.0,9.9,1016.5
2019-12-18,21.6,17.0,26.2,0.0,91.0,9.8,1017.3
2019-12-19,20.7,17.8,26.4,0.0,87.0,10.4,1016.7
2019-12-20,20.9,16.2,25.8,0.0,93.0,6.8,1015.9
2019-12-21,21.9,18.0,27.8,0.0,115.0,8.9,1015.4
2019-12-22,21.8,18.4,28.3,0.0,128.0,8.9,1015.7
2019-12-23,21.0,18.1,28.0,0.0,113.0,8.1,1015.8
2019-12-24,22.3,18.4,27.8,0.0,112.0,7.1,1016.4
2019-12-25,21.6,18.8,28.6,0.0,125.0,7.4,1016.5
2019-12-26,22.3,19.0,28.8,0.0,118.0,5.4,1015.8
2019-12-27,23.4,18.0,29.6,0.0,100.0,6.0,1014.6
2019-12-28,21.9,17.6,29.8,0.0,112.0,9.4,1015.2
2019-12-29,21.8,16.8,28.2,0.0,112.0,8.3,1015.4
2019-12-30,21.7,17.5,27.6,0.0,115.0,9.6,1015.7
2019-12-31,21.9,17.5,28.1,0.0,117.0,8.1,1016.4
2020-01-01,22.0,19.2,27.2,0.0,114.0,9.7,1016.5
2020-01-02,22.2,19.4,27.8,0.0,131.0,5.5,1018.1
2020-01-03,23.4,19.4,28.4,0.0,134.0,5.9,1016.7
2020-01-04,23.6,18.6,30.5,0.0,178.0,3.9,1015.0
2020-01-05,24.2,20.4,30.5,0.0,133.0,6.3,1014.6
2020-01-06,22.1,20.4,30.8,0.3,122.0,9.9,1016.9
2020-01-07,22.2,18.8,26.2,0.0,108.0,10.0,1016.7
2020-01-08,22.7,18.2,28.3,0.0,118.0,7.5,1016.1
2020-01-09,23.1,18.0,29.8,0.0,106.0,5.5,1015.6
2020-01-10,22.1,14.8,30.4,0.0,118.0,9.1,1015.6
2020-01-11,20.8,15.6,29.2,0.0,102.0,11.0,1017.0
2020-01-12,21.1,15.5,28.5,0.0,101.0,9.1,1016.4
2020-01-13,22.9,17.4,28.8,0.0,87.0,4.7,1014.4
2020-01-14,21.9,16.4,29.0,0.0,95.0,5.8,1014.5
2020-01-15,21.0,14.4,29.5,0.0,112.0,7.6,1015.0
2020-01-16,21.8,15.3,29.5,0.0,110.0,5.7,1015.1
2020-01-17,22.1,15.8,28.7,0.0,128.0,5.4,1015.4
2020-01-18,22.4,18.4,29.9,0.0,115.0,11.6,1015.6
2020-01-19,23.3,19.2,28.8,0.0,133.0,10.5,1016.0
2020-01-20,23.3,17.7,29.8,0.0,114.0,8.5,1016.9
2020-01-21,22.6,17.2,31.0,0.0,112.0,11.3,1017.8
2020-01-22,22.3,16.0,30.2,0.0,117.0,12.3,1018.3
2020-01-23,23.2,17.9,30.1,0.0,115.0,10.7,1017.4
2020-01-24,22.7,17.0,30.4,0.0,113.0,8.1,1017.0
2020-01-25,22.6,15.4,31.3,0.0,107.0,6.1,1016.9
2020-01-26,23.4,15.5,31.7,0.0,97.0,4.3,1015.8
2020-01-27,23.9,15.9,32.7,0.0,129.0,5.6,1015.3
2020-01-28,23.9,19.1,31.8,0.0,186.0,5.8,1015.7
2020-01-29,24.2,18.3,31.6,0.0,154.0,4.1,1016.3
2020-01-30,24.8,17.5,32.0,0.0,154.0,2.7,1015.6
2020-01-31,25.1,19.0,33.4,0.0,160.0,5.6,1014.3
2020-02-01,23.4,18.8,32.7,0.0,139.0,9.1,1015.2
2020-02-02,22.9,17.4,30.5,0.0,129.0,10.9,1016.8
2020-02-03,23.3,17.2,29.2,0.0,116.0,9.9,1017.1
2020-02-04,23.5,16.0,31.0,0.0,131.0,9.1,1015.9
2020-02-05,23.7,18.5,30.4,0.0,129.0,7.0,1015.9
2020-02-06,24.0,17.7,30.3,0.0,149.0,4.4,1015.8
2020-02-07,23.7,18.0,31.0,0.0,174.0,5.7,1016.2
2020-02-08,24.4,19.0,30.8,0.0,167.0,5.4,1016.3
2020-02-09,23.8,18.2,31.6,0.0,129.0,8.7,1016.5
2020-02-10,23.2,18.8,30.4,0.0,117.0,12.8,1016.3
2020-02-11,23.2,16.4,29.3,0.0,116.0,13.9,1017.0
2020-02-12,23.3,17.4,30.4,0.0,121.0,10.0,1018.4
2020-02-13,24.5,18.6,29.2,0.0,97.0,8.4,1017.6
2020-02-14,24.7,18.0,32.2,0.0,69.0,3.8,1016.1
2020-02-15,25.2,17.6,32.3,0.0,79.0,4.8,1015.7
2020-02-16,24.8,17.5,33.1,0.0,95.0,7.4,1016.7
2020-02-17,23.9,17.2,32.6,0.0,105.0,8.7,1017.6
2020-02-18,23.9,17.0,32.4,0.0,109.0,7.5,1017.2
2020-02-19,23.8,17.6,32.6,0.0,106.0,7.3,1016.5
2020-02-20,23.7,16.5,31.5,0.0,116.0,9.0,1016.3
2020-02-21,24.0,16.6,32.6,0.0,125.0,9.6,1017.3
2020-02-22,24.1,18.4,32.2,0.0,116.0,10.6,1018.0
2020-02-23,23.7,18.0,31.4,0.0,121.0,10.0,1017.7
2020-02-24,23.3,18.6,31.0,0.0,124.0,8.9,1015.7
2020-02-25,25.0,18.0,31.8,0.0,129.0,7.1,1014.3
2020-02-26,25.4,19.4,32.5,0.0,125.0,7.5,1014.1
2020-02-27,25.2,20.4,32.4,0.0,111.0,8.6,1014.7
2020-02-28,24.5,19.2,31.6,0.0,114.0,9.9,1014.0
2020-02-29,25.2,19.5,30.8,0.0,105.0,8.4,1013.7
2020-03-01,25.5,20.2,32.8,0.0,114.0,8.4,1012.5
2020-03-02,24.5,20.4,32.3,0.0,116.0,4.5,1014.6
2020-03-03,25.8,20.0,30.6,0.0,108.0,3.8,1014.5
2020-03-04,26.4,21.4,33.0,1.0,18.0,3.7,1013.9
2020-03-05,27.4,21.6,32.4,0.0,203.0,6.1,1012.8
2020-03-06,26.6,22.4,33.4,0.0,200.0,5.5,1012.4
2020-03-07,26.1,22.3,33.4,1.0,164.0,6.8,1014.7
2020-03-08,26.4,21.2,32.3,0.0,151.0,6.8,1014.4
2020-03-09,26.4,21.6,33.3,0.0,132.0,6.1,1013.2
2020-03-10,27.0,22.4,32.9,0.0,146.0,6.6,1012.4
2020-03-11,26.9,22.2,34.0,0.0,156.0,6.1,1014.0
2020-03-12,26.3,19.6,33.6,0.0,149.0,6.6,1015.2
2020-03-13,26.4,21.0,34.4,0.0,129.0,6.8,1015.3
2020-03-14,26.9,20.4,33.8,0.0,107.0,5.5,1014.3
2020-03-15,26.6,20.5,34.4,0.0,117.0,8.8,1013.7
2020-03-16,26.6,19.3,34.5,0.0,141.0,9.6,1015.1
2020-03-17,26.3,20.2,34.2,0.0,136.0,12.5,1016.6
2020-03-18,27.2,19.4,32.8,0.0,136.0,8.6,1015.7
2020-03-19,27.6,20.9,35.2,0.0,108.0,4.8,1014.7
2020-03-20,25.4,21.6,35.2,0.0,193.0,7.2,1014.6
2020-03-21,27.4,22.0,34.1,1.0,48.0,4.4,1014.1
2020-03-22,27.8,22.8,35.4,0.0,129.0,4.9,1014.2
2020-03-23,25.3,22.8,34.4,0.0,156.0,5.5,1013.9
2020-03-24,27.4,20.8,34.4,5.1,101.0,6.3,1012.0
2020-03-25,26.8,21.0,34.7,0.0,143.0,6.7,1012.0
2020-03-26,26.9,20.6,33.8,0.0,116.0,9.0,1012.4
2020-03-27,26.4,19.6,33.8,0.0,117.0,9.1,1014.4
2020-03-28,26.9,19.2,34.0,0.0,104.0,7.0,1013.6
2020-03-29,27.8,19.4,35.2,0.0,111.0,7.1,1012.5
2020-03-30,27.8,21.4,35.6,0.0,114.0,7.7,1012.9
2020-03-31,27.8,19.6,36.1,0.0,117.0,8.6,1013.8
2020-04-01,28.8,21.0,35.4,0.0,122.0,8.6,1013.2
2020-04-02,28.8,22.0,36.0,0.0,124.0,8.0,1011.9
2020-04-03,28.5,23.0,35.8,0.0,125.0,7.7,1012.0
2020-04-04,28.4,22.1,35.6,0.0,145.0,6.4,1013.0
2020-04-05,28.8,22.3,36.0,0.0,150.0,6.4,1013.6
2020-04-06,27.7,21.8,36.4,0.0,166.0,4.9,1013.6
2020-04-07,25.0,21.0,35.6,30.0,244.0,6.1,1013.7
2020-04-08,26.8,21.0,32.8,0.0,335.0,3.7,1013.6
2020-04-09,24.9,19.8,33.7,0.0,21.0,5.1,1013.3
2020-04-10,24.7,18.6,33.4,33.3,128.0,4.2,1013.6
2020-04-11,26.6,21.0,31.8,0.0,135.0,7.9,1015.0
2020-04-12,27.1,20.5,32.2,0.0,123.0,6.9,1014.3
2020-04-13,27.6,20.5,34.8,0.0,109.0,6.7,1012.7
2020-04-14,27.3,19.6,34.8,0.0,117.0,9.2,1012.9
2020-04-15,27.7,20.8,34.6,0.0,128.0,6.4,1013.6
2020-04-16,28.0,23.0,34.5,0.0,125.0,6.5,1012.7
2020-04-17,28.3,23.5,34.9,0.0,147.0,6.5,1011.7
2020-04-18,28.4,23.8,35.2,0.0,135.0,5.6,1012.2
2020-04-19,28.2,24.0,34.4,0.0,128.0,6.8,1012.0
2020-04-20,28.2,22.6,34.2,0.0,127.0,8.5,1012.1
2020-04-21,28.0,22.3,34.2,0.0,140.0,5.5,1012.2
2020-04-22,29.6,24.6,34.6,0.0,168.0,5.3,1011.5
2020-04-23,29.1,23.4,35.4,0.0,242.0,4.1,1009.8
2020-04-24,25.7,20.5,36.0,23.1,253.0,4.1,1010.8
2020-04-25,25.8,22.7,30.8,0.0,313.0,7.5,1011.6
2020-04-26,26.7,22.6,32.0,0.0,173.0,6.6,1012.3
2020-04-27,26.7,22.4,31.6,0.0,293.0,3.5,1012.8
2020-04-28,27.2,23.0,34.8,3.0,159.0,4.6,1012.1
2020-04-29,23.2,19.6,34.0,30.7,314.0,4.1,1012.8
2020-04-30,26.5,21.0,33.8,1.0,324.0,3.1,1012.3
2020-05-01,28.7,23.0,32.8,0.0,324.0,3.7,1011.4
2020-05-02,27.7,23.7,33.6,0.0,315.0,4.0,1007.7
2020-05-03,27.5,23.2,33.4,0.0,313.0,3.7,1008.4
2020-05-04,28.7,23.0,33.8,0.0,279.0,3.1,1011.8
2020-05-05,29.1,23.4,34.8,0.0,157.0,4.9,1011.1
2020-05-06,27.2,22.2,34.3,0.0,190.0,5.4,1010.9
2020-05-07,26.9,23.1,33.6,0.0,90.0,5.0,1010.7
2020-05-08,27.7,23.4,32.5,0.0,219.0,3.7,1011.3
2020-05-09,29.1,23.8,35.2,0.0,124.0,6.2,1011.0
2020-05-10,29.0,24.0,35.2,0.0,122.0,7.6,1011.8
2020-05-11,28.3,23.6,35.3,0.0,122.0,5.8,1012.3
2020-05-12,27.6,23.4,34.0,0.0,106.0,8.1,1011.4
2020-05-13,27.9,22.4,33.8,0.0,139.0,5.2,1011.2
2020-05-14,28.7,23.7,33.8,0.0,117.0,7.0,1010.3
2020-05-15,29.0,24.0,34.9,0.0,65.0,4.0,1009.2
2020-05-16,28.3,24.0,35.2,0.0,357.0,5.3,1009.3
2020-05-17,27.8,22.8,34.7,0.0,337.0,6.7,1008.2
2020-05-18,25.3,21.2,35.6,10.9,305.0,13.8,1007.5
2020-05-19,26.7,22.6,31.5,0.0,299.0,17.6,1007.5
2020-05-20,27.8,21.8,32.8,0.0,293.0,15.7,1007.1
2020-05-21,26.4,22.0,33.2,0.0,293.0,11.5,1008.1
2020-05-22,28.6,22.1,34.6,0.0,298.0,12.2,1009.7
2020-05-23,28.7,22.9,35.3,0.0,263.0,10.1,1010.3
2020-05-24,25.6,21.8,35.6,0.0,268.0,10.1,1010.9
2020-05-25,26.7,22.0,34.4,35.3,284.0,6.9,1011.9
2020-05-26,25.6,20.4,33.4,0.0,274.0,10.4,1011.9
2020-05-27,24.1,20.9,32.9,31.0,266.0,8.9,1011.5
2020-05-28,24.9,20.8,32.6,0.0,285.0,9.7,1010.7
2020-05-29,24.1,20.6,32.4,4.3,303.0,7.1,1010.5
2020-05-30,24.6,20.2,32.6,24.4,359.0,4.7,1011.3
2020-05-31,26.3,22.4,31.9,0.3,334.0,2.9,1011.8
2020-06-01,25.9,22.4,32.8,0.0,263.0,6.0,1012.6
2020-06-02,24.4,20.3,32.0,0.0,257.0,8.4,1011.6
2020-06-03,24.7,21.2,28.8,0.0,267.0,14.5,1011.4
2020-06-04,25.4,21.8,29.4,0.0,276.0,14.6,1011.6
2020-06-05,25.7,21.6,31.2,0.0,278.0,13.2,1011.5
2020-06-06,24.6,20.4,31.4,0.0,298.0,9.9,1011.5
2020-06-07,24.5,20.8,30.4,20.3,287.0,12.3,1010.9
2020-06-08,26.2,21.2,31.8,0.0,291.0,11.7,1010.3
2020-06-09,25.4,21.6,32.5,0.0,291.0,12.4,1010.3
2020-06-10,24.7,21.6,30.0,0.0,294.0,12.9,1009.2
2020-06-11,23.1,19.8,30.5,1.0,299.0,15.5,1008.0
2020-06-12,23.0,19.8,27.6,20.6,286.0,21.2,1007.5
2020-06-13,23.3,20.0,28.4,0.0,275.0,15.2,1008.0
2020-06-14,23.9,21.0,29.8,1.8,287.0,20.9,1009.4
2020-06-15,25.0,21.2,28.9,0.0,278.0,19.0,1009.3
2020-06-16,24.8,20.6,34.3,2.0,263.0,17.7,1008.6
2020-06-17,23.4,21.4,28.0,0.0,266.0,16.9,1008.5
2020-06-18,23.3,20.6,27.2,0.0,281.0,16.4,1010.5
2020-06-19,24.7,20.7,30.8,0.0,274.0,17.8,1011.2
2020-06-20,25.2,21.2,29.6,0.0,274.0,16.0,1011.0
2020-06-21,23.8,21.1,30.3,0.0,281.0,14.4,1010.2
2020-06-22,23.4,21.0,28.8,0.3,295.0,15.4,1009.0
2020-06-23,25.3,20.6,30.8,2.3,280.0,12.7,1009.7
2020-06-24,24.2,20.2,30.4,4.6,274.0,7.3,1009.8
2020-06-25,23.7,19.3,31.4,22.1,318.0,3.6,1008.5
2020-06-26,24.2,20.4,30.4,39.6,321.0,2.2,1008.4
2020-06-27,24.4,21.0,29.2,0.0,283.0,4.2,1008.9
2020-06-28,24.8,21.4,29.0,2.3,279.0,5.8,1008.9
2020-06-29,23.6,21.2,30.0,0.0,289.0,5.4,1006.8
2020-06-30,24.6,20.2,29.8,1.3,290.0,8.1,1008.3
2020-07-01,24.7,21.2,29.4,0.0,271.0,10.9,1009.0
2020-07-02,22.4,20.3,28.4,0.0,264.0,12.0,1009.0
2020-07-03,22.6,19.7,26.5,7.1,282.0,16.3,1008.7
2020-07-04,22.8,20.0,28.4,7.1,288.0,18.1,1007.3
2020-07-05,23.3,21.0,27.2,0.0,266.0,15.3,1008.1
2020-07-06,23.1,20.6,27.6,0.5,254.0,17.7,1008.3
2020-07-07,23.4,20.8,30.0,0.0,266.0,16.4,1009.9
2020-07-08,22.9,20.6,28.6,7.4,264.0,14.4,1010.2
2020-07-09,23.7,20.2,29.4,24.4,266.0,11.0,1010.1
2020-07-10,23.1,20.6,28.8,29.2,250.0,10.9,1010.6
2020-07-11,24.6,21.0,28.8,0.5,261.0,11.9,1010.0
2020-07-12,25.1,21.0,29.4,0.3,266.0,12.6,1009.5
2020-07-13,24.3,21.5,29.3,0.0,265.0,10.5,1009.0
2020-07-14,23.8,21.4,29.4,0.0,274.0,11.0,1008.4
2020-07-15,22.4,21.8,26.2,0.0,262.0,10.0,1007.7
2020-07-16,21.8,20.6,26.0,6.6,254.0,10.7,1007.1
2020-07-17,22.2,20.4,25.2,10.9,255.0,14.3,1007.7
2020-07-18,23.4,20.9,27.8,0.0,274.0,7.1,1008.6
2020-07-19,24.4,21.4,29.8,0.8,290.0,4.1,1009.1
2020-07-20,23.4,21.8,29.6,11.2,274.0,3.6,1008.3
2020-07-21,24.5,19.0,29.6,24.1,216.0,5.2,1009.0
2020-07-22,25.8,22.0,30.4,0.0,156.0,4.1,1009.3
2020-07-23,25.1,20.8,31.0,0.0,228.0,3.4,1009.5
2020-07-24,23.8,21.5,30.8,4.3,238.0,5.6,1010.2
2020-07-25,23.7,20.5,29.8,0.0,261.0,10.7,1011.6
2020-07-26,23.6,20.4,29.4,4.1,268.0,12.4,1012.8
2020-07-27,24.1,20.4,28.8,0.0,272.0,11.3,1012.0
2020-07-28,24.7,20.6,29.0,2.3,307.0,8.8,1010.2
2020-07-29,22.9,21.2,29.5,7.9,294.0,5.6,1008.8
2020-07-30,23.5,20.2,28.8,1.3,258.0,9.3,1008.9
2020-07-31,23.9,21.4,28.6,4.1,253.0,10.5,1008.8
2020-08-01,23.0,20.4,29.6,2.0,271.0,12.5,1009.3
2020-08-02,22.8,19.6,28.0,3.3,261.0,19.3,1009.2
2020-08-03,22.9,20.4,27.8,2.5,250.0,20.3,1008.1
2020-08-04,21.9,19.8,26.0,1.5,279.0,21.9,1006.4
2020-08-05,22.1,19.8,25.8,1.8,277.0,20.4,1004.8
2020-08-06,23.4,20.8,29.8,2.8,266.0,18.9,1006.4
2020-08-07,23.4,21.4,27.8,1.3,253.0,19.1,1009.4
2020-08-08,22.4,20.3,27.2,0.0,252.0,17.6,1010.3
2020-08-09,21.8,20.2,27.4,2.3,268.0,17.4,1009.6
2020-08-10,21.9,19.5,26.0,12.2,274.0,18.2,1009.8
2020-08-11,22.8,20.6,27.8,0.0,258.0,14.3,1011.0
2020-08-12,23.4,20.5,28.0,5.1,252.0,19.0,1011.8
2020-08-13,23.7,20.6,27.9,0.0,287.0,16.5,1010.3
2020-08-14,22.7,20.2,28.0,0.0,271.0,16.0,1009.0
2020-08-15,22.4,20.4,25.6,0.0,245.0,17.2,1009.3
2020-08-16,21.6,20.0,25.6,0.0,255.0,16.9,1009.4
2020-08-17,22.2,20.1,26.8,0.3,267.0,11.0,1009.4
2020-08-18,23.0,20.6,26.2,1.0,267.0,14.4,1010.1
2020-08-19,23.1,20.4,26.4,0.0,254.0,14.6,1009.1
2020-08-20,22.8,20.6,26.8,0.0,258.0,13.7,1009.4
2020-08-21,24.1,19.8,28.8,0.0,261.0,11.1,1011.0
2020-08-22,24.1,20.6,28.0,0.0,273.0,8.2,1011.7
2020-08-23,24.1,21.0,29.2,0.0,273.0,8.2,1011.5
2020-08-24,24.1,20.9,27.8,2.0,277.0,5.8,1011.9
2020-08-25,25.0,20.5,29.8,0.0,275.0,5.8,1012.7
2020-08-26,25.6,22.0,30.2,0.0,289.0,5.3,1012.3
2020-08-27,24.2,21.2,30.0,0.0,289.0,6.7,1011.5
2020-08-28,25.3,20.4,30.8,0.0,286.0,7.0,1010.7
2020-08-29,25.7,20.8,30.8,0.0,292.0,7.1,1010.6
2020-08-30,25.6,21.6,31.0,0.0,288.0,8.6,1010.4
2020-08-31,24.4,19.4,31.7,23.1,309.0,5.3,1011.6
2020-09-01,24.0,20.0,29.8,18.8,341.0,4.4,1011.9
2020-09-02,22.9,20.6,28.4,2.0,349.0,3.1,1010.8
2020-09-03,23.8,20.5,27.8,29.7,18.0,2.5,1010.4
2020-09-04,24.9,21.0,29.2,9.7,81.0,5.1,1010.3
2020-09-05,24.8,22.3,29.2,0.0,50.0,2.3,1009.7
2020-09-06,25.5,22.2,29.6,0.0,83.0,4.2,1009.2
2020-09-07,24.4,20.5,30.5,0.0,249.0,10.1,1010.7
2020-09-08,24.4,21.2,29.8,2.0,261.0,7.4,1010.6
2020-09-09,23.9,19.4,30.2,61.0,238.0,8.0,1008.9
2020-09-10,22.7,19.2,30.6,65.0,243.0,14.9,1008.4
2020-09-11,22.1,19.9,27.6,0.0,243.0,16.3,1008.1
2020-09-12,21.5,18.7,25.8,1.3,245.0,16.9,1011.1
2020-09-13,21.6,19.7,25.5,17.5,265.0,13.7,1011.4
2020-09-14,22.5,20.4,26.4,1.0,281.0,12.9,1010.2
2020-09-15,22.8,20.2,26.5,0.0,265.0,12.4,1010.2
2020-09-16,23.3,20.2,26.2,0.3,263.0,14.3,1010.5
2020-09-17,23.8,21.0,27.0,0.0,264.0,12.9,1010.9
2020-09-18,24.0,19.8,28.2,0.3,268.0,15.6,1009.6
2020-09-19,22.1,19.3,28.4,0.0,254.0,15.9,1007.7
2020-09-20,20.4,18.6,25.8,20.8,260.0,17.4,1007.5
2020-09-21,22.1,19.0,27.8,11.4,253.0,23.2,1007.4
2020-09-22,21.7,18.6,26.6,0.0,248.0,16.8,1008.8
2020-09-23,22.8,18.6,27.8,0.0,248.0,14.3,1010.9
2020-09-24,23.7,20.0,27.6,0.0,260.0,9.5,1012.4
2020-09-25,24.3,20.9,29.8,0.3,253.0,12.4,1012.0
2020-09-26,22.8,20.6,29.6,3.0,272.0,9.4,1012.1
2020-09-27,23.3,20.5,27.8,0.0,304.0,7.3,1012.4
2020-09-28,24.1,20.6,27.0,0.0,300.0,5.5,1011.8
2020-09-29,22.4,19.8,28.1,0.0,294.0,5.0,1011.2
2020-09-30,22.3,19.0,27.8,54.4,298.0,7.9,1010.6
2020-10-01,23.5,19.5,27.1,0.0,312.0,8.2,1010.8
2020-10-02,24.7,21.0,28.5,0.0,312.0,5.2,1010.8
2020-10-03,23.5,19.6,29.6,0.5,267.0,10.1,1011.3
2020-10-04,22.5,20.0,28.4,0.0,268.0,13.4,1012.7
2020-10-05,23.6,19.0,28.8,0.3,305.0,9.6,1011.8
2020-10-06,25.1,20.2,30.8,0.0,326.0,4.3,1011.1
2020-10-07,25.0,21.9,31.3,0.0,307.0,7.8,1011.7
2020-10-08,25.7,19.8,30.4,0.0,332.0,3.6,1011.1
2020-10-09,23.7,20.4,31.2,0.0,295.0,5.4,1011.4
2020-10-10,23.1,18.6,30.0,23.6,299.0,7.0,1010.6
2020-10-11,21.7,19.2,28.2,51.1,279.0,10.9,1009.3
2020-10-12,21.8,20.0,25.6,3.0,276.0,14.4,1007.0
2020-10-13,21.2,19.8,25.4,5.1,266.0,16.6,1006.6
2020-10-14,21.5,19.8,25.8,0.5,255.0,21.0,1008.0
2020-10-15,22.5,19.2,26.6,0.0,255.0,13.6,1008.8
2020-10-16,23.4,17.6,28.8,0.0,266.0,10.8,1008.9
2020-10-17,23.6,20.0,28.8,0.0,309.0,2.8,1010.1
2020-10-18,23.8,20.8,28.0,0.3,334.0,4.2,1010.8
2020-10-19,23.3,21.0,28.0,1.8,320.0,3.9,1010.1
2020-10-20,22.9,20.0,26.6,3.8,290.0,6.3,1010.1
2020-10-21,22.7,20.4,26.2,67.1,323.0,2.9,1010.5
2020-10-22,22.2,19.3,26.4,5.3,281.0,7.8,1010.5
2020-10-23,21.0,17.8,27.5,17.5,267.0,10.2,1010.7
2020-10-24,22.0,17.0,27.0,17.3,296.0,4.0,1012.5
2020-10-25,23.5,20.2,29.8,0.0,322.0,3.7,1013.6
2020-10-26,23.6,19.4,29.4,7.9,10.0,2.5,1013.9
2020-10-27,23.7,19.0,30.0,0.0,19.0,2.4,1013.4
2020-10-28,23.3,19.0,29.6,0.0,22.0,3.7,1012.3
2020-10-29,21.9,18.2,28.9,0.0,34.0,5.2,1011.7
2020-10-30,22.9,17.8,28.3,0.0,46.0,3.9,1011.8
2020-10-31,24.1,18.5,28.8,0.0,36.0,3.8,1013.9
2020-11-01,24.8,19.0,29.1,0.0,42.0,2.8,1014.5
2020-11-02,24.3,20.4,31.5,0.3,41.0,2.8,1015.3
2020-11-03,24.7,19.8,29.0,0.0,50.0,4.3,1015.4
2020-11-04,24.5,20.5,29.9,0.0,55.0,3.0,1014.9
2020-11-05,24.3,21.0,29.2,0.0,75.0,4.6,1015.1
2020-11-06,23.8,20.8,30.4,22.9,80.0,8.5,1016.4
2020-11-07,23.4,20.2,29.2,0.0,83.0,5.8,1017.1
2020-11-08,23.4,20.8,30.2,3.3,72.0,8.4,1017.2
2020-11-09,22.7,19.5,27.8,0.0,30.0,5.0,1016.1
2020-11-10,21.3,16.0,28.6,0.0,38.0,2.5,1014.2
2020-11-11,22.7,16.5,28.7,0.0,38.0,3.6,1014.3
2020-11-12,23.7,19.2,28.4,0.0,56.0,7.8,1014.8
2020-11-13,22.1,20.4,28.0,0.0,59.0,5.4,1014.9
2020-11-14,22.8,20.0,27.8,8.9,70.0,7.3,1013.6
2020-11-15,21.6,19.1,28.2,0.0,47.0,4.2,1013.6
2020-11-16,21.6,19.2,25.8,9.9,72.0,5.1,1014.3
2020-11-17,22.2,19.4,25.0,21.1,82.0,11.4,1013.8
2020-11-18,22.8,19.2,28.3,0.0,84.0,8.5,1014.2
2020-11-19,22.9,20.0,28.3,0.0,90.0,9.4,1014.5
2020-11-20,22.2,17.3,28.1,0.0,93.0,8.8,1015.1
2020-11-21,21.9,17.0,28.8,0.0,71.0,5.9,1015.5
2020-11-22,21.4,14.8,29.6,0.0,57.0,5.4,1016.4
2020-11-23,22.4,17.4,28.2,0.0,67.0,5.3,1016.0
2020-11-24,21.8,18.7,27.6,0.0,50.0,7.6,1014.6
2020-11-25,21.1,18.4,26.6,0.0,27.0,8.6,1012.7
2020-11-26,19.4,17.8,23.8,2.0,343.0,12.7,1011.7
2020-11-27,19.7,17.8,21.8,13.2,348.0,8.1,1013.6
2020-11-28,21.5,17.0,25.9,0.3,82.0,6.5,1015.6
2020-11-29,21.6,19.0,25.6,0.0,73.0,5.3,1016.4
2020-11-30,21.9,18.0,26.8,0.0,64.0,6.1,1016.4
2020-12-01,21.1,17.0,27.0,0.0,58.0,4.8,1016.4
2020-12-02,20.8,16.7,26.6,0.0,42.0,5.1,1015.1
2020-12-03,19.9,18.0,26.4,2.3,43.0,6.8,1013.9
2020-12-04,20.8,19.2,22.8,1.8,45.0,7.8,1012.7
2020-12-05,21.0,19.4,23.2,0.8,46.0,8.2,1013.4
2020-12-06,20.9,18.5,24.0,1.3,52.0,6.6,1014.7
2020-12-07,21.7,19.4,24.8,7.6,81.0,9.0,1015.9
2020-12-08,21.3,19.5,26.2,5.6,84.0,7.4,1016.7
2020-12-09,21.7,19.4,25.0,0.8,87.0,8.2,1016.1
2020-12-10,21.3,16.4,26.8,0.0,101.0,7.3,1016.2
2020-12-11,21.2,16.6,28.4,0.0,80.0,5.3,1015.7
2020-12-12,20.4,15.4,29.3,0.0,106.0,5.8,1015.8
2020-12-13,21.2,17.0,28.0,0.0,83.0,4.5,1014.9
2020-12-14,20.8,17.2,27.5,0.0,89.0,6.1,1014.8
2020-12-15,21.3,16.4,27.8,0.0,89.0,7.5,1015.9
2020-12-16,21.8,18.0,27.0,0.0,77.0,6.5,1016.6
2020-12-17,21.7,19.5,26.8,0.3,70.0,7.2,1016.5
2020-12-18,22.1,18.4,26.6,0.0,70.0,8.5,1016.4
2020-12-19,20.4,17.2,28.0,0.0,84.0,10.6,1017.1
2020-12-20,20.3,17.0,25.6,0.0,82.0,8.7,1017.1
2020-12-21,19.7,14.5,25.7,0.0,80.0,9.0,1016.4
2020-12-22,20.6,14.4,25.1,0.0,85.0,8.1,1015.4
2020-12-23,21.2,16.6,28.8,0.0,93.0,7.4,1014.4
2020-12-24,21.7,17.4,27.5,0.0,88.0,7.1,1013.6
2020-12-25,21.2,17.4,28.2,0.0,97.0,6.5,1014.6
2020-12-26,21.2,16.0,29.0,0.0,74.0,6.7,1015.6
2020-12-27,21.4,15.2,28.4,0.0,77.0,4.8,1015.3
2020-12-28,21.2,16.4,29.8,0.0,62.0,5.5,1014.8
2020-12-29,22.5,16.4,29.8,0.0,88.0,6.5,1014.3
2020-12-30,22.8,18.4,29.0,0.0,97.0,10.3,1014.3
2020-12-31,21.1,18.8,29.6,0.0,84.0,9.4,1015.1
2021-01-01,20.6,16.6,25.3,0.5,93.0,10.4,1015.6
2021-01-02,20.9,16.6,26.0,0.4,74.0,11.3,1014.5
2021-01-03,21.9,18.8,26.0,0.0,86.0,12.0,1013.0
2021-01-04,20.8,18.6,27.6,0.0,84.0,10.8,1013.1
2021-01-05,21.9,18.7,26.2,0.0,83.0,10.9,1013.9
2021-01-06,21.2,20.0,27.3,7.5,97.0,8.2,1013.3
2021-01-07,21.6,19.1,25.4,0.8,93.0,10.0,1011.5
